legal_name,dba_name,city,county,zip,address,phone,website,owner_name,owner_age_estimate,owner_age_source,owner_tenure_years,years_in_business,provider_count_estimate,employee_count_estimate,is_distressed,distress_reasons,layer1_base_rate,layer1_comment,layer2_sellability,layer2_comment,layer3_behavioral_trigger,layer3_comment,layer4_market_pull,layer4_comment,final_score,final_tier,final_comment,value_add_thesis,confidence,data_completeness
A&W Roofing,,Georgetown,Williamson,,,,https://awroofingaustin.com/,,,license_tenure_proxy,5,5,,,False,,35,"A&W Roofing, founded unknown (unknown yrs in business). Owner identity Family-owned. Based in Georgetown serving Austin. GAF Master Elite (top 2%).. License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",25,Sub-trade residential. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,40,Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail.,78,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: Georgetown (Williamson) — sub-market nudge +3. Vertical baseline 75 for TX roofing 2026.,40,D_pass,"A&W Roofing — Georgetown (Williamson County). L1 35, L2 25, L3 40, L4 78 → final 40. Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail. Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.33
Estes Roofing and Construction,,Tyler,Smith,,,,https://estesroofingtx.com/,,,license_tenure_proxy,5,5,,,False,,35,"Estes Roofing and Construction, founded unknown (unknown yrs in business). Owner identity 20+ yrs Tyler. Family-owned. Residential + commercial.. License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",25,Sub-trade residential_plus_commercial. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,40,Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail.,75,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: Tyler (Smith) — sub-market nudge -3. Vertical baseline 75 for TX roofing 2026.,40,D_pass,"Estes Roofing and Construction — Tyler (Smith County). L1 35, L2 25, L3 40, L4 75 → final 40. Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail. Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.33
Tony Langford Roofing,,Longview,Gregg,,,,https://langfordrc.com/,,,license_tenure_proxy,5,5,,,False,,35,"Tony Langford Roofing, founded unknown (unknown yrs in business). Owner identity 5+ decades. Family-owned. Longview, Tyler, Texarkana, Gilmer.. License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",25,Sub-trade residential_plus_commercial. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,40,Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail.,75,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: Longview (Gregg) — sub-market nudge -3. Vertical baseline 75 for TX roofing 2026.,40,D_pass,"Tony Langford Roofing — Longview (Gregg County). L1 35, L2 25, L3 40, L4 75 → final 40. Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail. Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.33
Longview Roofing LLC,,Longview,Gregg,,,,https://www.longviewroofingllc.com/,,,license_tenure_proxy,5,5,,,False,,35,"Longview Roofing LLC, founded unknown (unknown yrs in business). Owner identity 50+ yrs. Family-owned. Commercial + residential + industrial + sheet metal.. License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",25,Sub-trade residential_plus_commercial_plus_industrial. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,40,Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail.,75,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: Longview (Gregg) — sub-market nudge -3. Vertical baseline 75 for TX roofing 2026.,40,D_pass,"Longview Roofing LLC — Longview (Gregg County). L1 35, L2 25, L3 40, L4 75 → final 40. Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail. Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.33
Stonewater Roofing,,Tyler,Smith,,,,https://stonewaterroofing.com/,,,license_tenure_proxy,5,5,,,False,,35,"Stonewater Roofing, founded unknown (unknown yrs in business). Owner identity Tyler + East TX. Austin, Georgetown, Round Rock, Killeen, Bryan, College Station. License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",25,Sub-trade residential_plus_commercial. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,40,Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail.,75,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: Tyler (Smith) — sub-market nudge -3. Vertical baseline 75 for TX roofing 2026.,40,D_pass,"Stonewater Roofing — Tyler (Smith County). L1 35, L2 25, L3 40, L4 75 → final 40. Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail. Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.33
Stinson & Stinson Roofing,,College Station,Brazos,,,,https://www.stinsonroofs.com/,,,license_tenure_proxy,5,5,,,False,,35,"Stinson & Stinson Roofing, founded unknown (unknown yrs in business). Owner identity Family business, 2 brothers lead. Veteran-owned, Aggie-owned. College Station-lo. License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",25,Sub-trade residential_plus_commercial. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,40,Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail.,75,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: College Station (Brazos) — sub-market nudge -3. Vertical baseline 75 for TX roofing 2026.,40,D_pass,"Stinson & Stinson Roofing — College Station (Brazos County). L1 35, L2 25, L3 40, L4 75 → final 40. Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail. Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.33
A&A Roofing & Construction,,Midland,Midland,,,,https://www.aaroofingandconst.com/,,,license_tenure_proxy,5,5,,,False,,35,"A&A Roofing & Construction, founded unknown (unknown yrs in business). Owner identity Locally owned and family operated. Midland, Abilene, Lubbock, Odessa + surroundi. License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",25,Sub-trade residential_plus_commercial_plus_agricultural. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,40,Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail.,75,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: Midland (Midland) — sub-market nudge -3. Vertical baseline 75 for TX roofing 2026.,40,D_pass,"A&A Roofing & Construction — Midland (Midland County). L1 35, L2 25, L3 40, L4 75 → final 40. Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail. Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.33
Fat Matt Roofing,,Abilene,Taylor,,,,https://www.fatmattroofing.com/,,,license_tenure_proxy,5,5,,,False,,35,"Fat Matt Roofing, founded unknown (unknown yrs in business). Owner identity Abilene-based. Serves Lubbock, Brownwood, Midland, Odessa, San Angelo.. License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",25,Sub-trade residential_plus_commercial. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,40,Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail.,75,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: Abilene (Taylor) — sub-market nudge -3. Vertical baseline 75 for TX roofing 2026.,40,D_pass,"Fat Matt Roofing — Abilene (Taylor County). L1 35, L2 25, L3 40, L4 75 → final 40. Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail. Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.33
All Star Construction and Roofing,,El Paso,El Paso,,,,https://www.midlandodessaroofers.com/,,,license_tenure_proxy,5,5,,,False,,35,"All Star Construction and Roofing, founded unknown (unknown yrs in business). Owner identity Founded by Ricardo Castellanos. El Paso. Residential + commercial.. License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",25,Sub-trade residential_plus_commercial. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,40,Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail.,75,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: El Paso (El Paso) — sub-market nudge -3. Vertical baseline 75 for TX roofing 2026.,40,D_pass,"All Star Construction and Roofing — El Paso (El Paso County). L1 35, L2 25, L3 40, L4 75 → final 40. Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail. Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.33
Abbott Roofing Company,,Willis,Montgomery,,,,https://www.abbottroofing.com/,,,license_tenure_proxy,5,5,,,False,,35,"Abbott Roofing Company, founded unknown (unknown yrs in business). Owner identity Willis, Conroe, Spring, The Woodlands. Residential + commercial.. License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",25,Sub-trade residential_plus_commercial. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,40,Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail.,77,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: Willis (Montgomery) — sub-market nudge -1. Vertical baseline 75 for TX roofing 2026.,40,D_pass,"Abbott Roofing Company — Willis (Montgomery County). L1 35, L2 25, L3 40, L4 77 → final 40. Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail. Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.33
Monarch Roofing,,Houston,Harris,,,,https://www.monarch-roofing.com/,,,license_tenure_proxy,5,5,,,False,,35,"Monarch Roofing, founded unknown (unknown yrs in business). Owner identity Houston. GAF Master Elite. CAUTION: Monarch is a national brand — verify if fran. License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",25,Sub-trade residential. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,40,Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail.,77,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: Houston (Harris) — sub-market nudge +2. Vertical baseline 75 for TX roofing 2026.,40,D_pass,"Monarch Roofing — Houston (Harris County). L1 35, L2 25, L3 40, L4 77 → final 40. Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail. Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.33
Tejas Roofing and Contracting,,Houston,Harris,,,,https://tejasroofingandcontracting.com/,,,license_tenure_proxy,5,5,,,False,,35,"Tejas Roofing and Contracting, founded unknown (unknown yrs in business). Owner identity Houston. GAF Master Elite.. License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",25,Sub-trade residential. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,40,Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail.,77,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: Houston (Harris) — sub-market nudge +2. Vertical baseline 75 for TX roofing 2026.,40,D_pass,"Tejas Roofing and Contracting — Houston (Harris County). L1 35, L2 25, L3 40, L4 77 → final 40. Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail. Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.33
Blue Truss,,Conroe,Montgomery,,,,https://bluetrusstx.com/,,,license_tenure_proxy,5,5,,,False,,35,"Blue Truss, founded unknown (unknown yrs in business). Owner identity HQ Conroe TX. Montgomery County including The Woodlands, Conroe, Montgomery, Tom. License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",25,Sub-trade residential. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,40,Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail.,78,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: Conroe (Montgomery) — sub-market nudge +3. Vertical baseline 75 for TX roofing 2026.,40,D_pass,"Blue Truss — Conroe (Montgomery County). L1 35, L2 25, L3 40, L4 78 → final 40. Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail. Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.33
Heritage Construction Co.,,College Station,Brazos,,,,https://heritagecctx.com/,,,license_tenure_proxy,5,5,,,False,,35,"Heritage Construction Co., founded unknown (unknown yrs in business). Owner identity Family-owned-and-operated. Offices major TX cities: College Station + Killeen + . License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",25,Sub-trade residential_plus_commercial. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,40,Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail.,75,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: College Station (Brazos) — sub-market nudge -3. Vertical baseline 75 for TX roofing 2026.,40,D_pass,"Heritage Construction Co. — College Station (Brazos County). L1 35, L2 25, L3 40, L4 75 → final 40. Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail. Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.33
Your TX Roofer,,Bryan,Brazos,,,,https://yourtxroofer.com/,,,license_tenure_proxy,5,5,,,False,,35,"Your TX Roofer, founded unknown (unknown yrs in business). Owner identity Family-owned-and-operated. Bryan-College Station.. License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",25,Sub-trade residential_plus_commercial. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,40,Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail.,75,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: Bryan (Brazos) — sub-market nudge -3. Vertical baseline 75 for TX roofing 2026.,40,D_pass,"Your TX Roofer — Bryan (Brazos County). L1 35, L2 25, L3 40, L4 75 → final 40. Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail. Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.33
Brazos Valley Roofing Experts,,College Station,Brazos,,,,,,,license_tenure_proxy,5,5,,,False,,35,"Brazos Valley Roofing Experts, founded unknown (unknown yrs in business). Owner identity Family-owned. 10+ yrs operating. College Station metro.. License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",25,Sub-trade residential_plus_commercial. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,40,Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail.,75,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: College Station (Brazos) — sub-market nudge -3. Vertical baseline 75 for TX roofing 2026.,40,D_pass,"Brazos Valley Roofing Experts — College Station (Brazos County). L1 35, L2 25, L3 40, L4 75 → final 40. Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail. Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.22
Pearson Family Roofing,,Austin,Travis,,,,https://pearsonfamilyroofing.com/,,,license_tenure_proxy,5,5,,,False,,35,"Pearson Family Roofing, founded unknown (unknown yrs in business). Owner identity 30+ yrs roofing Austin. Family-owned. Roof replacement + repair.. License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",20,Sub-trade residential. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,40,Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail.,78,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: Austin (Travis) — sub-market nudge +3. Vertical baseline 75 for TX roofing 2026.,39,D_pass,"Pearson Family Roofing — Austin (Travis County). L1 35, L2 20, L3 40, L4 78 → final 39. Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail. Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.33
The Roof Lady LLC,,Austin,Travis,,,,,,,license_tenure_proxy,5,5,,,False,,35,"The Roof Lady LLC, founded unknown (unknown yrs in business). Owner identity 25+ yrs roofing Austin area. Family-owned, woman-owned. Replacement + repair.. License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",20,Sub-trade residential. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,40,Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail.,78,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: Austin (Travis) — sub-market nudge +3. Vertical baseline 75 for TX roofing 2026.,39,D_pass,"The Roof Lady LLC — Austin (Travis County). L1 35, L2 20, L3 40, L4 78 → final 39. Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail. Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.22
Elite Roofers TX,,Conroe,Montgomery,,,,https://eliterooferstx.com/,,,license_tenure_proxy,5,5,,,False,,35,"Elite Roofers TX, founded unknown (unknown yrs in business). Owner identity Conroe. CertainTeed ShingleMaster PREMIER. Top 1% of contractors. Year unknown.. License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",20,Sub-trade residential. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,40,Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail.,78,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: Conroe (Montgomery) — sub-market nudge +3. Vertical baseline 75 for TX roofing 2026.,39,D_pass,"Elite Roofers TX — Conroe (Montgomery County). L1 35, L2 20, L3 40, L4 78 → final 39. Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail. Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.33
Action Roofing & Construction Inc.,,Austin,Travis,,,,https://actionroofingaustin.com/,,,license_tenure_proxy,5,5,,,False,,35,"Action Roofing & Construction Inc., founded unknown (unknown yrs in business). Owner identity Local family-owned. Pflugerville TX.. License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",20,Sub-trade residential. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,40,Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail.,78,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: Austin (Travis) — sub-market nudge +3. Vertical baseline 75 for TX roofing 2026.,39,D_pass,"Action Roofing & Construction Inc. — Austin (Travis County). L1 35, L2 20, L3 40, L4 78 → final 39. Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail. Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.33
Toro Exteriors,,Austin,Travis,,,,,,,license_tenure_proxy,5,5,,,False,,35,"Toro Exteriors, founded unknown (unknown yrs in business). Owner identity Austin, SA, San Angelo, Fredericksburg. Roof repair + gutter, metal specialty.. License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",20,Sub-trade metal_residential. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,40,Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail.,78,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: Austin (Travis) — sub-market nudge +3. Vertical baseline 75 for TX roofing 2026.,39,D_pass,"Toro Exteriors — Austin (Travis County). L1 35, L2 20, L3 40, L4 78 → final 39. Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail. Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.22
Prosperity Roofing & Exteriors LLC,,Austin,Travis,,,,https://prosperityroofs.com/,,,license_tenure_proxy,5,5,,,False,,35,"Prosperity Roofing & Exteriors LLC, founded unknown (unknown yrs in business). Owner identity 16+ yrs in Austin. Locally owned, family-operated. Residential.. License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",20,Sub-trade residential. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,40,Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail.,78,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: Austin (Travis) — sub-market nudge +3. Vertical baseline 75 for TX roofing 2026.,39,D_pass,"Prosperity Roofing & Exteriors LLC — Austin (Travis County). L1 35, L2 20, L3 40, L4 78 → final 39. Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail. Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.33
Dwell Roofing,,Plano,Collin,,,,https://dwellroofing.com/,,,license_tenure_proxy,5,5,,,False,,35,"Dwell Roofing, founded unknown (unknown yrs in business). Owner identity Plano-based. Residential roofing.. License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",20,Sub-trade residential. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,40,Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail.,79,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: Plano (Collin) — sub-market nudge +4. Vertical baseline 75 for TX roofing 2026.,39,D_pass,"Dwell Roofing — Plano (Collin County). L1 35, L2 20, L3 40, L4 79 → final 39. Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail. Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.33
Rosehill Roofing & Restoration,,Austin,Travis,,,,https://www.rosehillroofingandrestoration.com/,,,license_tenure_proxy,5,5,,,False,,35,"Rosehill Roofing & Restoration, founded unknown (unknown yrs in business). Owner identity Austin roofing contractor. Year + ownership unknown.. License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",20,Sub-trade residential. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,40,Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail.,78,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: Austin (Travis) — sub-market nudge +3. Vertical baseline 75 for TX roofing 2026.,39,D_pass,"Rosehill Roofing & Restoration — Austin (Travis County). L1 35, L2 20, L3 40, L4 78 → final 39. Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail. Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.33
Transition Roofing,,Austin,Travis,,,,https://transitionroofing.com/,,,license_tenure_proxy,5,5,,,False,,35,"Transition Roofing, founded unknown (unknown yrs in business). Owner identity Austin CertainTeed ShingleMaster.. License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",20,Sub-trade residential. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,40,Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail.,78,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: Austin (Travis) — sub-market nudge +3. Vertical baseline 75 for TX roofing 2026.,39,D_pass,"Transition Roofing — Austin (Travis County). L1 35, L2 20, L3 40, L4 78 → final 39. Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail. Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.33
Redemption Roofing,,Austin,Travis,,,,https://redemptionroofing.com/,,,license_tenure_proxy,5,5,,,False,,35,"Redemption Roofing, founded unknown (unknown yrs in business). Owner identity Local Texas. CertainTeed ShingleMaster. Year + city unverified.. License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",20,Sub-trade residential. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,40,Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail.,78,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: Austin (Travis) — sub-market nudge +3. Vertical baseline 75 for TX roofing 2026.,39,D_pass,"Redemption Roofing — Austin (Travis County). L1 35, L2 20, L3 40, L4 78 → final 39. Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail. Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.33
Elite Roofing Solutions Inc.,,Dallas,Dallas,,,,https://eliteroofingsolutions.com/,,,license_tenure_proxy,5,5,,,False,,35,"Elite Roofing Solutions Inc., founded unknown (unknown yrs in business). Owner identity GAF Residential Roofers. DFW. Year + ownership unverified.. License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",20,Sub-trade residential. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,40,Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail.,78,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: Dallas (Dallas) — sub-market nudge +3. Vertical baseline 75 for TX roofing 2026.,39,D_pass,"Elite Roofing Solutions Inc. — Dallas (Dallas County). L1 35, L2 20, L3 40, L4 78 → final 39. Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail. Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.33
G Bar G Roofing,,Conroe,Montgomery,,,,https://www.gbargroofing.com/,,,license_tenure_proxy,5,5,,,False,,35,"G Bar G Roofing, founded unknown (unknown yrs in business). Owner identity Family-owned, father-son. Montgomery County. Residential + commercial repair + r. License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",25,Sub-trade residential_plus_commercial. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,30,Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail.,81,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: Conroe (Montgomery) — sub-market nudge +3. Vertical baseline 75 for TX roofing 2026.,38,D_pass,"G Bar G Roofing — Conroe (Montgomery County). L1 35, L2 25, L3 30, L4 81 → final 38. Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail. Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.33
Anderson Roofing & Construction,,Pflugerville,Travis,,,,https://rooferpflugerville.com/,,,license_tenure_proxy,5,5,,,False,,35,"Anderson Roofing & Construction, founded unknown (unknown yrs in business). Owner identity Chris Anderson 10 yrs installing roofs before starting company. Pflugerville + L. License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",25,Sub-trade residential_plus_commercial. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,30,Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail.,81,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: Pflugerville (Travis) — sub-market nudge +3. Vertical baseline 75 for TX roofing 2026.,38,D_pass,"Anderson Roofing & Construction — Pflugerville (Travis County). L1 35, L2 25, L3 30, L4 81 → final 38. Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail. Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.33
