legal_name,dba_name,city,county,zip,address,phone,website,owner_name,owner_age_estimate,owner_age_source,owner_tenure_years,years_in_business,provider_count_estimate,employee_count_estimate,is_distressed,distress_reasons,layer1_base_rate,layer1_comment,layer2_sellability,layer2_comment,layer3_behavioral_trigger,layer3_comment,layer4_market_pull,layer4_comment,final_score,final_tier,final_comment,value_add_thesis,confidence,data_completeness
Taylor Auto Repair,Taylor Auto Repair Dallas,Dallas,Dallas,,,,https://taylorautorepairdallas.com/,Taylor family,52,,20,20,,,False,,41,"Taylor family, est. age ~52 (license_tenure_proxy: founded 2006), 20-yr business tenure. Owner age is proxy from founding year; no OV65 / voter file verified in this run.",65,"18-yr business, limited cert signals. SBA-size estimate ~$400K-$900K (2-4 bays est). Healthy multi-decade independent.",28,No clear coasting tells visible. Modernized operations.,78,Dallas County. baseline metro. Driven Brands + Sun Auto + Mavis active in TX major metros for bolt-ons; $1-3M-rev solo-owner shops below platform radar = ETA/search-fund sweet spot.,49,C_watch,"Taylor family, ~20-yr Dallas (Dallas) shop. L1 41 / L2 65 / L3 28 / L4 78 = final 49. Coasting tells: none visible. No clear coasting tells visible. Modernized operations.",Build commercial fleet contract base for recurring revenue. Credible 1.5-2× EBITDA path over 18-24 months.,low,0.4
The Auto Doc,The Auto Doc,Houston,Harris,77019,,,,David and Denise Skorka (family-owned),52,,20,20,,,False,,41,"David and Denise Skorka (family-owned), est. age ~52 (license_tenure_proxy: founded 2006), 20-yr business tenure. Owner age is proxy from founding year; no OV65 / voter file verified in this run.",65,"18-yr business, limited cert signals. SBA-size estimate ~$400K-$900K (2-4 bays est). Healthy multi-decade independent.",28,No clear coasting tells visible. Modernized operations.,80,Harris County. baseline metro. Driven Brands + Sun Auto + Mavis active in TX major metros for bolt-ons; $1-3M-rev solo-owner shops below platform radar = ETA/search-fund sweet spot.,49,C_watch,"David and Denise Skorka (family-owned), ~20-yr Houston (Harris) shop. L1 41 / L2 65 / L3 28 / L4 80 = final 49. Coasting tells: none visible. No clear coasting tells visible. Modernized operations.",Build commercial fleet contract base for recurring revenue. Credible 1.5-2× EBITDA path over 18-24 months.,low,0.3
2nd Opinion Auto Center,2nd Opinion Auto,Fort Worth,Tarrant,,,,https://www.2ndopinionautocenter.com/,family-owned,52,,20,20,,,False,,41,"family-owned, est. age ~52 (license_tenure_proxy: founded 2006), 20-yr business tenure. Owner age is proxy from founding year; no OV65 / voter file verified in this run.",65,"18-yr business, limited cert signals. SBA-size estimate ~$400K-$900K (2-4 bays est). Healthy multi-decade independent.",28,No clear coasting tells visible. Modernized operations.,76,Tarrant County. baseline metro. Driven Brands + Sun Auto + Mavis active in TX major metros for bolt-ons; $1-3M-rev solo-owner shops below platform radar = ETA/search-fund sweet spot.,48,C_watch,"family-owned, ~20-yr Fort Worth (Tarrant) shop. L1 41 / L2 65 / L3 28 / L4 76 = final 48. Coasting tells: none visible. No clear coasting tells visible. Modernized operations.",Build commercial fleet contract base for recurring revenue. Credible 1.5-2× EBITDA path over 18-24 months.,low,0.4
AM Lube & Auto Care,AM Lube & Auto Care,Sugar Land,Fort Bend,,,,,family-owned,52,,20,20,,,False,,41,"family-owned, est. age ~52 (license_tenure_proxy: founded 2006), 20-yr business tenure. Owner age is proxy from founding year; no OV65 / voter file verified in this run.",65,"18-yr business, limited cert signals. SBA-size estimate ~$400K-$900K (2-4 bays est). Healthy multi-decade independent.",28,No clear coasting tells visible. Modernized operations.,77,Fort Bend County. premium suburb Sugar Land (+2). Driven Brands + Sun Auto + Mavis active in TX major metros for bolt-ons; $1-3M-rev solo-owner shops below platform radar = ETA/search-fund sweet spot.,48,C_watch,"family-owned, ~20-yr Sugar Land (Fort Bend) shop. L1 41 / L2 65 / L3 28 / L4 77 = final 48. Coasting tells: none visible. No clear coasting tells visible. Modernized operations.",Build commercial fleet contract base for recurring revenue. Credible 1.5-2× EBITDA path over 18-24 months.,low,0.3
ATL Automotive Group,ATL Automotive SA,San Antonio,Bexar,,,,https://atlag.com/,family-owned (Family Over Franchise positioning),52,,20,20,,,False,,41,"family-owned (Family Over Franchise positioning), est. age ~52 (license_tenure_proxy: founded 2006), 20-yr business tenure. Owner age is proxy from founding year; no OV65 / voter file verified in this run.",65,"18-yr business, limited cert signals. SBA-size estimate ~$400K-$900K (2-4 bays est). Healthy multi-decade independent.",28,No clear coasting tells visible. Modernized operations.,75,Bexar County. baseline metro. Driven Brands + Sun Auto + Mavis active in TX major metros for bolt-ons; $1-3M-rev solo-owner shops below platform radar = ETA/search-fund sweet spot.,48,C_watch,"family-owned (Family Over Franchise positioning), ~20-yr San Antonio (Bexar) shop. L1 41 / L2 65 / L3 28 / L4 75 = final 48. Coasting tells: none visible. No clear coasting tells visible. Modernized operations.",Build commercial fleet contract base for recurring revenue. Credible 1.5-2× EBITDA path over 18-24 months.,low,0.4
Chad Miller Auto Care,Chad Miller Auto,San Antonio,Bexar,,,,https://cmautocare.com/,Chad Miller (family-owned),52,,20,20,,,False,,41,"Chad Miller (family-owned), est. age ~52 (license_tenure_proxy: founded 2006), 20-yr business tenure. Owner age is proxy from founding year; no OV65 / voter file verified in this run.",65,"18-yr business, limited cert signals. SBA-size estimate ~$400K-$900K (2-4 bays est). Healthy multi-decade independent.",28,No clear coasting tells visible. Modernized operations.,75,Bexar County. baseline metro. Driven Brands + Sun Auto + Mavis active in TX major metros for bolt-ons; $1-3M-rev solo-owner shops below platform radar = ETA/search-fund sweet spot.,48,C_watch,"Chad Miller (family-owned), ~20-yr San Antonio (Bexar) shop. L1 41 / L2 65 / L3 28 / L4 75 = final 48. Coasting tells: none visible. No clear coasting tells visible. Modernized operations.",Build commercial fleet contract base for recurring revenue. Credible 1.5-2× EBITDA path over 18-24 months.,low,0.4
Cliff's Auto Repair,Cliff's Auto,Houston,Harris,,,,https://cliffsautorepair.com/,Cliff (family-owned 15+ yrs),51,license_tenure_proxy,19,19,,,False,,37,"Cliff (family-owned 15+ yrs), est. age ~51 (license_tenure_proxy: founded 2007), 19-yr business tenure. Owner age is proxy from founding year; no OV65 / voter file verified in this run.",65,"19-yr business, limited cert signals. SBA-size estimate ~$400K-$900K (2-4 bays est). Healthy multi-decade independent.",28,No clear coasting tells visible. Modernized operations.,80,Harris County. baseline metro. Driven Brands + Sun Auto + Mavis active in TX major metros for bolt-ons; $1-3M-rev solo-owner shops below platform radar = ETA/search-fund sweet spot.,48,C_watch,"Cliff (family-owned 15+ yrs), ~19-yr Houston (Harris) shop. L1 37 / L2 65 / L3 28 / L4 80 = final 48. Coasting tells: none visible. No clear coasting tells visible. Modernized operations.",Build commercial fleet contract base for recurring revenue. Credible 1.5-2× EBITDA path over 18-24 months.,low,0.5
Family Tire and Automotive Service,Family Tire & Auto Grapevine,Grapevine,Tarrant,,,,https://www.ftagrapevine.com/,family-owned,52,,20,20,,,False,,41,"family-owned, est. age ~52 (license_tenure_proxy: founded 2006), 20-yr business tenure. Owner age is proxy from founding year; no OV65 / voter file verified in this run.",65,"18-yr business, limited cert signals. SBA-size estimate ~$400K-$900K (2-4 bays est). Healthy multi-decade independent.",28,No clear coasting tells visible. Modernized operations.,77,Tarrant County. outer suburb Grapevine (+1). Driven Brands + Sun Auto + Mavis active in TX major metros for bolt-ons; $1-3M-rev solo-owner shops below platform radar = ETA/search-fund sweet spot.,48,C_watch,"family-owned, ~20-yr Grapevine (Tarrant) shop. L1 41 / L2 65 / L3 28 / L4 77 = final 48. Coasting tells: none visible. No clear coasting tells visible. Modernized operations.",Build commercial fleet contract base for recurring revenue. Credible 1.5-2× EBITDA path over 18-24 months.,low,0.4
Fifth Gear Automotive,Fifth Gear Automotive,Lewisville,Denton,,,,https://fifthgear.biz/,family-owned (multi-location),54,license_tenure_proxy,22,22,,,False,,41,"family-owned (multi-location), est. age ~54 (license_tenure_proxy: founded 2004), 22-yr business tenure. Owner age is proxy from founding year; no OV65 / voter file verified in this run.",65,"22-yr business, limited cert signals. SBA-size estimate ~$400K-$900K (2-4 bays est). Healthy multi-decade independent.",28,No clear coasting tells visible. Modernized operations.,75,Denton County. premium suburb Lewisville (+2). Driven Brands + Sun Auto + Mavis active in TX major metros for bolt-ons; $1-3M-rev solo-owner shops below platform radar = ETA/search-fund sweet spot.,48,C_watch,"family-owned (multi-location), ~22-yr Lewisville (Denton) shop. L1 41 / L2 65 / L3 28 / L4 75 = final 48. Coasting tells: none visible. No clear coasting tells visible. Modernized operations.",Build commercial fleet contract base for recurring revenue. Credible 1.5-2× EBITDA path over 18-24 months.,low,0.5
Little Automotive,Little Auto League City,League City,Galveston,,,,,Little family,52,,20,20,,,False,,41,"Little family, est. age ~52 (license_tenure_proxy: founded 2006), 20-yr business tenure. Owner age is proxy from founding year; no OV65 / voter file verified in this run.",65,"18-yr business, limited cert signals. SBA-size estimate ~$400K-$900K (2-4 bays est). Healthy multi-decade independent.",28,No clear coasting tells visible. Modernized operations.,71,Galveston County. outer suburb League City (+1). Driven Brands + Sun Auto + Mavis active in TX major metros for bolt-ons; $1-3M-rev solo-owner shops below platform radar = ETA/search-fund sweet spot.,48,C_watch,"Little family, ~20-yr League City (Galveston) shop. L1 41 / L2 65 / L3 28 / L4 71 = final 48. Coasting tells: none visible. No clear coasting tells visible. Modernized operations.",Build commercial fleet contract base for recurring revenue. Credible 1.5-2× EBITDA path over 18-24 months.,low,0.3
Lonestar Elite Automotive,Lonestar Elite Auto,Keller,Tarrant,,,,https://lonestareliteauto.com/,family-owned,52,,20,20,,,False,,41,"family-owned, est. age ~52 (license_tenure_proxy: founded 2006), 20-yr business tenure. Owner age is proxy from founding year; no OV65 / voter file verified in this run.",65,"18-yr business, limited cert signals. SBA-size estimate ~$400K-$900K (2-4 bays est). Healthy multi-decade independent.",28,No clear coasting tells visible. Modernized operations.,77,Tarrant County. outer suburb Keller (+1). Driven Brands + Sun Auto + Mavis active in TX major metros for bolt-ons; $1-3M-rev solo-owner shops below platform radar = ETA/search-fund sweet spot.,48,C_watch,"family-owned, ~20-yr Keller (Tarrant) shop. L1 41 / L2 65 / L3 28 / L4 77 = final 48. Coasting tells: none visible. No clear coasting tells visible. Modernized operations.",Build commercial fleet contract base for recurring revenue. Credible 1.5-2× EBITDA path over 18-24 months.,low,0.4
Mustang Auto,Mustang Auto Friendswood,Friendswood,Galveston,,,,,Scott (family-owned 'for many years'),52,,20,20,,,False,,41,"Scott (family-owned 'for many years'), est. age ~52 (license_tenure_proxy: founded 2006), 20-yr business tenure. Owner age is proxy from founding year; no OV65 / voter file verified in this run.",65,"18-yr business, limited cert signals. SBA-size estimate ~$400K-$900K (2-4 bays est). Healthy multi-decade independent.",28,No clear coasting tells visible. Modernized operations.,71,Galveston County. outer suburb Friendswood (+1). Driven Brands + Sun Auto + Mavis active in TX major metros for bolt-ons; $1-3M-rev solo-owner shops below platform radar = ETA/search-fund sweet spot.,48,C_watch,"Scott (family-owned 'for many years'), ~20-yr Friendswood (Galveston) shop. L1 41 / L2 65 / L3 28 / L4 71 = final 48. Coasting tells: none visible. No clear coasting tells visible. Modernized operations.",Build commercial fleet contract base for recurring revenue. Credible 1.5-2× EBITDA path over 18-24 months.,low,0.3
O'Brien's Automotive,O'Brien's Auto SA,San Antonio,Bexar,,,,https://obriensautomotive.com/,O'Brien family,52,,20,20,,,False,,41,"O'Brien family, est. age ~52 (license_tenure_proxy: founded 2006), 20-yr business tenure. Owner age is proxy from founding year; no OV65 / voter file verified in this run.",65,"18-yr business, limited cert signals. SBA-size estimate ~$400K-$900K (2-4 bays est). Healthy multi-decade independent.",28,No clear coasting tells visible. Modernized operations.,75,Bexar County. baseline metro. Driven Brands + Sun Auto + Mavis active in TX major metros for bolt-ons; $1-3M-rev solo-owner shops below platform radar = ETA/search-fund sweet spot.,48,C_watch,"O'Brien family, ~20-yr San Antonio (Bexar) shop. L1 41 / L2 65 / L3 28 / L4 75 = final 48. Coasting tells: none visible. No clear coasting tells visible. Modernized operations.",Build commercial fleet contract base for recurring revenue. Credible 1.5-2× EBITDA path over 18-24 months.,low,0.4
Reserve Customs & Service,Reserve Customs,Lewisville,Denton,,,,https://www.reservecustoms.com/,independent family-owned,52,,20,20,,,False,,41,"independent family-owned, est. age ~52 (license_tenure_proxy: founded 2006), 20-yr business tenure. Owner age is proxy from founding year; no OV65 / voter file verified in this run.",65,"18-yr business, limited cert signals. SBA-size estimate ~$400K-$900K (2-4 bays est). Healthy multi-decade independent.",28,No clear coasting tells visible. Modernized operations.,75,Denton County. premium suburb Lewisville (+2). Driven Brands + Sun Auto + Mavis active in TX major metros for bolt-ons; $1-3M-rev solo-owner shops below platform radar = ETA/search-fund sweet spot.,48,C_watch,"independent family-owned, ~20-yr Lewisville (Denton) shop. L1 41 / L2 65 / L3 28 / L4 75 = final 48. Coasting tells: none visible. No clear coasting tells visible. Modernized operations.",Build commercial fleet contract base for recurring revenue. Credible 1.5-2× EBITDA path over 18-24 months.,low,0.4
Round Rock Auto Center,Round Rock Auto,Round Rock,Williamson,,,,https://www.roundrockautocenter.com/,locally-owned family-operated independent,52,,20,20,,,False,,41,"locally-owned family-operated independent, est. age ~52 (license_tenure_proxy: founded 2006), 20-yr business tenure. Owner age is proxy from founding year; no OV65 / voter file verified in this run.",65,"18-yr business, limited cert signals. SBA-size estimate ~$400K-$900K (2-4 bays est). Healthy multi-decade independent.",28,No clear coasting tells visible. Modernized operations.,74,Williamson County. premium suburb Round Rock (+2). Driven Brands + Sun Auto + Mavis active in TX major metros for bolt-ons; $1-3M-rev solo-owner shops below platform radar = ETA/search-fund sweet spot.,48,C_watch,"locally-owned family-operated independent, ~20-yr Round Rock (Williamson) shop. L1 41 / L2 65 / L3 28 / L4 74 = final 48. Coasting tells: none visible. No clear coasting tells visible. Modernized operations.",Build commercial fleet contract base for recurring revenue. Credible 1.5-2× EBITDA path over 18-24 months.,low,0.4
Silva Family Automotive,Silva Family Auto,San Antonio,Bexar,,,,https://www.silvafamilyautomotive.com/,Silva family (veteran-owned),52,,20,20,,,False,,41,"Silva family (veteran-owned), est. age ~52 (license_tenure_proxy: founded 2006), 20-yr business tenure. Owner age is proxy from founding year; no OV65 / voter file verified in this run.",65,"18-yr business, limited cert signals. SBA-size estimate ~$400K-$900K (2-4 bays est). Healthy multi-decade independent.",28,No clear coasting tells visible. Modernized operations.,75,Bexar County. baseline metro. Driven Brands + Sun Auto + Mavis active in TX major metros for bolt-ons; $1-3M-rev solo-owner shops below platform radar = ETA/search-fund sweet spot.,48,C_watch,"Silva family (veteran-owned), ~20-yr San Antonio (Bexar) shop. L1 41 / L2 65 / L3 28 / L4 75 = final 48. Coasting tells: none visible. No clear coasting tells visible. Modernized operations.",Build commercial fleet contract base for recurring revenue. Credible 1.5-2× EBITDA path over 18-24 months.,low,0.4
Texan Auto Repair & Collision,Texan Auto Repair,Sugar Land,Fort Bend,,,,,family-owned,54,license_tenure_proxy,22,22,,,False,,41,"family-owned, est. age ~54 (license_tenure_proxy: founded 2004), 22-yr business tenure. Owner age is proxy from founding year; no OV65 / voter file verified in this run.",65,"22-yr business, limited cert signals. SBA-size estimate ~$400K-$900K (2-4 bays est). Healthy multi-decade independent.",28,No clear coasting tells visible. Modernized operations.,77,Fort Bend County. premium suburb Sugar Land (+2). Driven Brands + Sun Auto + Mavis active in TX major metros for bolt-ons; $1-3M-rev solo-owner shops below platform radar = ETA/search-fund sweet spot.,48,C_watch,"family-owned, ~22-yr Sugar Land (Fort Bend) shop. L1 41 / L2 65 / L3 28 / L4 77 = final 48. Coasting tells: none visible. No clear coasting tells visible. Modernized operations.",Build commercial fleet contract base for recurring revenue. Credible 1.5-2× EBITDA path over 18-24 months.,low,0.4
Texas C.A.R.S,Texas C.A.R.S Addison,Addison,Dallas,,,,https://www.mytexascars.com/,family-owned NAPA AutoCare,53,license_tenure_proxy,21,21,,,False,,37,"family-owned NAPA AutoCare, est. age ~53 (license_tenure_proxy: founded 2005), 21-yr business tenure. Owner age is proxy from founding year; no OV65 / voter file verified in this run.",65,"21-yr business, limited cert signals. SBA-size estimate ~$400K-$900K (2-4 bays est). Healthy multi-decade independent.",28,No clear coasting tells visible. Modernized operations.,79,Dallas County. outer suburb Addison (+1). Driven Brands + Sun Auto + Mavis active in TX major metros for bolt-ons; $1-3M-rev solo-owner shops below platform radar = ETA/search-fund sweet spot.,48,C_watch,"family-owned NAPA AutoCare, ~21-yr Addison (Dallas) shop. L1 37 / L2 65 / L3 28 / L4 79 = final 48. Coasting tells: none visible. No clear coasting tells visible. Modernized operations.",Build commercial fleet contract base for recurring revenue. Credible 1.5-2× EBITDA path over 18-24 months.,low,0.5
Reliable Auto Repair,Reliable Auto Repair Houston,Houston,Harris,,,,https://reliableautorepairs.com/,family-owned,50,license_tenure_proxy,18,18,,,False,,35,"family-owned, est. age ~50 (license_tenure_proxy: founded 2008), 18-yr business tenure. Owner age is proxy from founding year; no OV65 / voter file verified in this run.",65,"18-yr business, limited cert signals. SBA-size estimate ~$400K-$900K (2-4 bays est). Healthy multi-decade independent.",28,No clear coasting tells visible. Modernized operations.,80,Harris County. baseline metro. Driven Brands + Sun Auto + Mavis active in TX major metros for bolt-ons; $1-3M-rev solo-owner shops below platform radar = ETA/search-fund sweet spot.,47,C_watch,"family-owned, ~18-yr Houston (Harris) shop. L1 35 / L2 65 / L3 28 / L4 80 = final 47. Coasting tells: none visible. No clear coasting tells visible. Modernized operations.",Build commercial fleet contract base for recurring revenue. Credible 1.5-2× EBITDA path over 18-24 months.,low,0.5
Rusty's Garage,Rusty's Garage Woodlands,The Woodlands,Montgomery,,,,,"Rusty (family-owned, AAA-approved)",49,license_tenure_proxy,17,17,,,False,,33,"Rusty (family-owned, AAA-approved), est. age ~49 (license_tenure_proxy: founded 2009), 17-yr business tenure. Owner age is proxy from founding year; no OV65 / voter file verified in this run.",65,"17-yr business, limited cert signals. SBA-size estimate ~$400K-$900K (2-4 bays est). Healthy multi-decade independent.",28,No clear coasting tells visible. Modernized operations.,75,Montgomery County. premium suburb The Woodlands (+2). Driven Brands + Sun Auto + Mavis active in TX major metros for bolt-ons; $1-3M-rev solo-owner shops below platform radar = ETA/search-fund sweet spot.,46,C_watch,"Rusty (family-owned, AAA-approved), ~17-yr The Woodlands (Montgomery) shop. L1 33 / L2 65 / L3 28 / L4 75 = final 46. Coasting tells: none visible. No clear coasting tells visible. Modernized operations.",Build commercial fleet contract base for recurring revenue. Credible 1.5-2× EBITDA path over 18-24 months.,low,0.4
TMJ Bimmers,TMJ Bimmers Houston,Houston,Harris,,,,https://www.tmjbimmers.com/,TMJ family (BMW/MINI/Mercedes/Porsche specialist - 15+ yrs),48,license_tenure_proxy,16,16,,,False,,31,"TMJ family (BMW/MINI/Mercedes/Porsche specialist - 15+ yrs), est. age ~48 (license_tenure_proxy: founded 2010), 16-yr business tenure. Owner age is proxy from founding year; no OV65 / voter file verified in this run.",65,"16-yr business, limited cert signals. SBA-size estimate ~$400K-$900K (2-4 bays est). Healthy multi-decade independent.",28,No clear coasting tells visible. Modernized operations.,80,Harris County. baseline metro. Driven Brands + Sun Auto + Mavis active in TX major metros for bolt-ons; $1-3M-rev solo-owner shops below platform radar = ETA/search-fund sweet spot.,46,C_watch,"TMJ family (BMW/MINI/Mercedes/Porsche specialist - 15+ yrs), ~16-yr Houston (Harris) shop. L1 31 / L2 65 / L3 28 / L4 80 = final 46. Coasting tells: none visible. No clear coasting tells visible. Modernized operations.",Build commercial fleet contract base for recurring revenue. Credible 1.5-2× EBITDA path over 18-24 months.,low,0.5
Sims Automotive Repair,Sims Auto Copperas Cove,Copperas Cove,Coryell,,,,https://www.simsautomotiverepair.com/,"Sims (family-owned, only ASE Blue Seal within 15 mi)",52,,20,20,,,False,,41,"Sims (family-owned, only ASE Blue Seal within 15 mi), est. age ~52 (license_tenure_proxy: founded 2006), 20-yr business tenure. Owner age is proxy from founding year; no OV65 / voter file verified in this run.",65,"18-yr business, limited cert signals. SBA-size estimate ~$400K-$900K (2-4 bays est). Healthy multi-decade independent.",28,No clear coasting tells visible. Modernized operations.,47,Coryell County. exurban Copperas Cove (-3). Driven Brands + Sun Auto + Mavis active in TX major metros for bolt-ons; $1-3M-rev solo-owner shops below platform radar = ETA/search-fund sweet spot.,44,D_pass,"Sims (family-owned, only ASE Blue Seal within 15 mi), ~20-yr Copperas Cove (Coryell) shop. L1 41 / L2 65 / L3 28 / L4 47 = final 44. Coasting tells: none visible. No clear coasting tells visible. Modernized operations.",Build commercial fleet contract base for recurring revenue. Credible 1.5-2× EBITDA path over 18-24 months.,low,0.4
A&B Car Experts,A&B Auto Round Rock,Round Rock,Williamson,,,,https://www.abcarexperts.com/,unknown,,,0,,,,False,,25,"unknown; founded year unknown — license_tenure_proxy unavailable, age estimated <55 with low confidence.",58,"12-yr business, limited cert signals. SBA-size estimate ~$400K-$900K (2-4 bays est). Healthy multi-decade independent.",28,No clear coasting tells visible. Modernized operations.,74,Williamson County. premium suburb Round Rock (+2). Driven Brands + Sun Auto + Mavis active in TX major metros for bolt-ons; $1-3M-rev solo-owner shops below platform radar = ETA/search-fund sweet spot.,42,D_pass,"unknown, tenure-unknown Round Rock (Williamson) shop. L1 25 / L2 58 / L3 28 / L4 74 = final 42. Coasting tells: none visible. No clear coasting tells visible. Modernized operations.",Build commercial fleet contract base for recurring revenue. Credible 1.5-2× EBITDA path over 18-24 months.,low,0.4
Auto Clinique,Auto Clinique Certified Auto Care,Dallas,Dallas,,,,https://theautoclinique.com/,unknown,,,0,,,,False,,25,"unknown; founded year unknown — license_tenure_proxy unavailable, age estimated <55 with low confidence.",58,"12-yr business, limited cert signals. SBA-size estimate ~$400K-$900K (2-4 bays est). Healthy multi-decade independent.",28,No clear coasting tells visible. Modernized operations.,78,Dallas County. baseline metro. Driven Brands + Sun Auto + Mavis active in TX major metros for bolt-ons; $1-3M-rev solo-owner shops below platform radar = ETA/search-fund sweet spot.,42,D_pass,"unknown, tenure-unknown Dallas (Dallas) shop. L1 25 / L2 58 / L3 28 / L4 78 = final 42. Coasting tells: none visible. No clear coasting tells visible. Modernized operations.",Build commercial fleet contract base for recurring revenue. Credible 1.5-2× EBITDA path over 18-24 months.,low,0.4
Auto Revival,Auto Revival Keller,Keller,Tarrant,,,,https://www.auto-revival.com/keller,unknown,,,0,,,,False,,25,"unknown; founded year unknown — license_tenure_proxy unavailable, age estimated <55 with low confidence.",58,"12-yr business, limited cert signals. SBA-size estimate ~$400K-$900K (2-4 bays est). Healthy multi-decade independent.",28,No clear coasting tells visible. Modernized operations.,77,Tarrant County. outer suburb Keller (+1). Driven Brands + Sun Auto + Mavis active in TX major metros for bolt-ons; $1-3M-rev solo-owner shops below platform radar = ETA/search-fund sweet spot.,42,D_pass,"unknown, tenure-unknown Keller (Tarrant) shop. L1 25 / L2 58 / L3 28 / L4 77 = final 42. Coasting tells: none visible. No clear coasting tells visible. Modernized operations.",Build commercial fleet contract base for recurring revenue. Credible 1.5-2× EBITDA path over 18-24 months.,low,0.4
Discount Car Clinic,Discount Car Clinic Sugar Land,Sugar Land,Fort Bend,,,,,AAA-approved independent,,,0,,,,False,,25,"AAA-approved independent; founded year unknown — license_tenure_proxy unavailable, age estimated <55 with low confidence.",58,"12-yr business, limited cert signals. SBA-size estimate ~$400K-$900K (2-4 bays est). Healthy multi-decade independent.",28,No clear coasting tells visible. Modernized operations.,77,Fort Bend County. premium suburb Sugar Land (+2). Driven Brands + Sun Auto + Mavis active in TX major metros for bolt-ons; $1-3M-rev solo-owner shops below platform radar = ETA/search-fund sweet spot.,42,D_pass,"AAA-approved independent, tenure-unknown Sugar Land (Fort Bend) shop. L1 25 / L2 58 / L3 28 / L4 77 = final 42. Coasting tells: none visible. No clear coasting tells visible. Modernized operations.",Build commercial fleet contract base for recurring revenue. Credible 1.5-2× EBITDA path over 18-24 months.,low,0.3
European Cars Limited,European Cars Limited Houston,Houston,Harris,,,,,unknown European specialist,,,0,,,,False,,25,"unknown European specialist; founded year unknown — license_tenure_proxy unavailable, age estimated <55 with low confidence.",58,"12-yr business, limited cert signals. SBA-size estimate ~$400K-$900K (2-4 bays est). Healthy multi-decade independent.",28,No clear coasting tells visible. Modernized operations.,80,Harris County. baseline metro. Driven Brands + Sun Auto + Mavis active in TX major metros for bolt-ons; $1-3M-rev solo-owner shops below platform radar = ETA/search-fund sweet spot.,42,D_pass,"unknown European specialist, tenure-unknown Houston (Harris) shop. L1 25 / L2 58 / L3 28 / L4 80 = final 42. Coasting tells: none visible. No clear coasting tells visible. Modernized operations.",Build commercial fleet contract base for recurring revenue. Credible 1.5-2× EBITDA path over 18-24 months.,low,0.3
Genuine Automotive & Diesel,Genuine Auto & Diesel,Austin,Travis,,,,https://genuineautomotive.net/,unknown,,,0,,,,False,,25,"unknown; founded year unknown — license_tenure_proxy unavailable, age estimated <55 with low confidence.",58,"12-yr business, limited cert signals. SBA-size estimate ~$400K-$900K (2-4 bays est). Healthy multi-decade independent.",28,No clear coasting tells visible. Modernized operations.,78,Travis County. baseline metro. Driven Brands + Sun Auto + Mavis active in TX major metros for bolt-ons; $1-3M-rev solo-owner shops below platform radar = ETA/search-fund sweet spot.,42,D_pass,"unknown, tenure-unknown Austin (Travis) shop. L1 25 / L2 58 / L3 28 / L4 78 = final 42. Coasting tells: none visible. No clear coasting tells visible. Modernized operations.",Build commercial fleet contract base for recurring revenue. Credible 1.5-2× EBITDA path over 18-24 months.,low,0.4
Guaranteed Tire & Auto Service,Guaranteed Tire & Auto,Arlington,Tarrant,,,,https://www.guaranteedtireauto.com/,unknown,,,0,,,,False,,25,"unknown; founded year unknown — license_tenure_proxy unavailable, age estimated <55 with low confidence.",58,"12-yr business, limited cert signals. SBA-size estimate ~$400K-$900K (2-4 bays est). Healthy multi-decade independent.",28,No clear coasting tells visible. Modernized operations.,79,Tarrant County. industrial/fleet corridor Arlington (+3). Driven Brands + Sun Auto + Mavis active in TX major metros for bolt-ons; $1-3M-rev solo-owner shops below platform radar = ETA/search-fund sweet spot.,42,D_pass,"unknown, tenure-unknown Arlington (Tarrant) shop. L1 25 / L2 58 / L3 28 / L4 79 = final 42. Coasting tells: none visible. No clear coasting tells visible. Modernized operations.",Build commercial fleet contract base for recurring revenue. Credible 1.5-2× EBITDA path over 18-24 months.,low,0.4
Heights Mobile Carcare,Heights Expert Automotive,Houston,Harris,,,,https://www.heightsmobilcarcare.com/,unknown,,,0,,,,False,,25,"unknown; founded year unknown — license_tenure_proxy unavailable, age estimated <55 with low confidence.",58,"12-yr business, limited cert signals. SBA-size estimate ~$400K-$900K (2-4 bays est). Healthy multi-decade independent.",28,No clear coasting tells visible. Modernized operations.,80,Harris County. baseline metro. Driven Brands + Sun Auto + Mavis active in TX major metros for bolt-ons; $1-3M-rev solo-owner shops below platform radar = ETA/search-fund sweet spot.,42,D_pass,"unknown, tenure-unknown Houston (Harris) shop. L1 25 / L2 58 / L3 28 / L4 80 = final 42. Coasting tells: none visible. No clear coasting tells visible. Modernized operations.",Build commercial fleet contract base for recurring revenue. Credible 1.5-2× EBITDA path over 18-24 months.,low,0.4
